"well","value","type","plate","replicate","pct_effect"
"337","I23",1908.4632,"drug","3","b",5.20061728395062
"338","J23",1555.7496,"drug","3","b",2.91666666666667
"339","K23",1498.5528,"drug","3","b",2.54629629629629
"340","L23",2690.1528,"drug","3","b",10.2623456790123
"341","M23",964.716,"drug","3","b",-0.910493827160494
"342","N23",2013.324,"drug","3","b",5.87962962962963
"343","O23",2184.9144,"drug","3","b",6.99074074074074
"344","P23",2118.1848,"drug","3","b",6.55864197530864
"345","A24",2671.0872,"drug","3","b",10.1388888888889
"346","B24",1870.332,"drug","3","b",4.9537037037037
"347","C24",1870.332,"drug","3","b",4.9537037037037
"348","D24",2261.1768,"drug","3","b",7.48456790123457
"349","E24",2976.1368,"drug","3","b",12.1141975308642
"350","F24",1889.3976,"drug","3","b",5.07716049382716
"351","G24",1803.6024,"drug","3","b",4.5216049382716
"352","H24",1260.2328,"drug","3","b",1.00308641975309
"353","I24",1508.0856,"drug","3","b",2.60802469135802
"354","J24",1622.4792,"drug","3","b",3.34876543209876
"355","K24",1555.7496,"drug","3","b",2.91666666666667
"356","L24",2003.7912,"drug","3","b",5.8179012345679
"357","M24",2060.988,"drug","3","b",6.18827160493827
"358","N24",2003.7912,"drug","3","b",5.8179012345679
"359","O24",2547.1608,"drug","3","b",9.33641975308642
"360","P24",3605.3016,"drug","3","b",16.1882716049383
